RepaymentID,LoanID,RepaymentDate,RepaymentAmount,RepaymentStatus,PaymentMethod
RP0042777,LOAN009130,2020-04-06,4341.1,On Time,M-Pesa
RP0042778,LOAN003984,2021-08-13,23668.84,On Time,M-Pesa
RP0042779,LOAN005157,2022-12-09,15803.85,On Time,M-Pesa
RP0042780,LOAN003357,2022-08-16,26133.97,On Time,M-Pesa
RP0042781,LOAN006816,2024-04-21,32325.83,On Time,M-Pesa
RP0042782,LOAN008701,2020-07-29,21848.15,On Time,M-Pesa
RP0042783,LOAN007515,2022-08-17,1950.61,On Time,M-Pesa
RP0042784,LOAN002315,2023-03-18,13862.78,On Time,M-Pesa
RP0042785,LOAN003225,2023-12-02,1622.4,On Time,M-Pesa
RP0042786,LOAN009426,2024-07-02,1391.93,On Time,M-Pesa
RP0042787,LOAN001287,2025-11-12,2047.65,Defaulted,M-Pesa
RP0042788,LOAN000673,2026-03-22,7742.29,On Time,M-Pesa
RP0042789,LOAN006907,2021-04-19,40495.78,On Time,M-Pesa
RP0042790,LOAN006636,2022-09-24,2261.66,On Time,M-Pesa
RP0042791,LOAN006673,2022-02-14,8091.9,On Time,Bank Transfer
RP0042792,LOAN008425,2023-03-29,16884.44,On Time,M-Pesa
RP0042793,LOAN001381,2023-07-08,22473.59,On Time,M-Pesa
RP0042794,LOAN008066,2022-05-25,17560.88,On Time,M-Pesa
RP0042795,LOAN000714,2022-12-24,15273.38,On Time,M-Pesa
RP0042796,LOAN006239,2019-12-21,40528.95,Prepaid,M-Pesa
RP0042797,LOAN005925,2024-08-11,9621.86,Prepaid,M-Pesa
RP0042798,LOAN004307,2022-04-15,9081.88,Prepaid,M-Pesa
RP0042799,LOAN007561,2024-06-29,14620.68,Defaulted,M-Pesa
RP0042800,LOAN003572,2023-10-13,28157.24,Prepaid,M-Pesa
RP0042801,LOAN006644,2025-01-03,1151.2,On Time,M-Pesa
RP0042802,LOAN008689,2021-09-24,-3161.01,On Time,M-Pesa
RP0042803,LOAN007642,2020-01-08,8934.36,On Time,M-Pesa
RP0042804,LOAN007023,2021-11-17,7373.82,On Time,M-Pesa
RP0042805,LOAN009700,2024-05-14,15959.66,Late,M-Pesa
RP0042806,LOAN004834,2024-02-20,4341.39,On Time,M-Pesa
RP0042807,LOAN007250,2024-07-27,11741.66,On Time,M-Pesa
RP0042808,LOAN003327,2025-01-18,8822.22,Late,M-Pesa
RP0042809,LOAN000651,2024-05-04,3016.45,On Time,M-Pesa
RP0042810,LOAN009788,2024-06-24,4691.96,On Time,Bank Transfer
RP0042811,LOAN006925,2025-01-05,9229.66,On Time,M-Pesa
RP0042812,LOAN006178,2024-10-11,18932.17,On Time,M-Pesa
RP0042813,LOAN004305,2024-11-15,19832.13,On Time,M-Pesa
RP0042814,LOAN008768,2020-01-10,6412.26,On Time,M-Pesa
RP0042815,LOAN002944,2023-06-16,1704.56,On Time,M-Pesa
RP0042816,LOAN009840,2025-05-25,14801.64,On Time,M-Pesa
RP0042817,LOAN006558,2025-09-08,30983.18,On Time,M-Pesa
RP0042818,LOAN005629,2020-12-10,6084.79,On Time,M-Pesa
RP0042819,LOAN002557,2020-01-22,7065.36,On Time,M-Pesa
RP0042820,LOAN005179,2019-04-10,5119.72,On Time,M-Pesa
RP0042821,LOAN002684,2019-06-09,2196.36,On Time,M-Pesa
RP0042822,LOAN004763,2025-01-05,7363.79,On Time,M-Pesa
RP0042823,LOAN000162,2025-04-08,11419.15,On Time,M-Pesa
RP0042824,LOAN001061,2021-06-10,7641.49,On Time,M-Pesa
RP0042825,LOAN005732,2020-12-31,37606.35,On Time,M-Pesa
RP0042826,LOAN008147,2021-05-21,27289.42,On Time,M-Pesa
RP0042827,LOAN007426,2020-01-06,8359.3,On Time,M-Pesa
RP0042828,LOAN002798,2022-07-25,16799.68,On Time,M-Pesa
RP0042829,LOAN004133,2020-09-05,4195.78,On Time,M-Pesa
RP0042830,LOAN001804,2023-09-12,13950.18,On Time,Cash
RP0042831,LOAN002450,2022-02-16,39561.27,Late,M-Pesa
RP0042832,LOAN002432,2024-10-22,4485.49,On Time,M-Pesa
RP0042833,LOAN005065,2019-12-10,29715.83,On Time,M-Pesa
RP0042834,LOAN005297,2025-12-17,5683.26,On Time,M-Pesa
RP0042835,LOAN009648,2024-12-14,5819.59,On Time,Bank Transfer
RP0042836,LOAN005053,2025-03-22,21330.99,On Time,Cash
RP0042837,LOAN009466,2020-11-29,36391.39,On Time,M-Pesa
RP0042838,LOAN005534,2023-02-08,13798.8,On Time,M-Pesa
RP0042839,LOAN003444,2028-09-07,14601.52,On Time,M-Pesa
RP0042840,LOAN002355,2023-11-02,6467.9,On Time,M-Pesa
RP0042841,LOAN004601,2020-04-11,6729.42,On Time,M-Pesa
RP0042842,LOAN002641,2022-05-03,4380.78,On Time,M-Pesa
RP0042843,LOAN005117,2022-12-27,1492.49,Defaulted,M-Pesa
RP0042844,LOAN005135,2021-01-25,6878.93,On Time,M-Pesa
RP0042845,LOAN009159,2025-01-23,2719.63,On Time,M-Pesa
RP0042846,LOAN003114,2023-06-02,19242.47,On Time,Bank Transfer
RP0042847,LOAN006992,2024-01-07,4204.53,On Time,M-Pesa
RP0042848,LOAN007745,2024-10-16,10354.23,On Time,M-Pesa
RP0042849,LOAN006416,2024-09-11,4381.81,On Time,M-Pesa
RP0042850,LOAN006314,2020-12-01,20889.21,On Time,M-Pesa
RP0042851,LOAN005697,2024-10-23,4456.75,On Time,M-Pesa
RP0042852,LOAN001025,2021-04-19,33663.39,On Time,M-Pesa
RP0042853,LOAN005170,2022-12-08,40492.46,On Time,M-Pesa
RP0042854,LOAN004593,2021-03-17,6175.6,On Time,M-Pesa
RP0042855,LOAN003941,2023-07-22,3417.16,Defaulted,M-Pesa
RP0042856,LOAN006386,2023-08-30,47398.9,On Time,M-Pesa
RP0042857,LOAN005283,2021-04-09,22446.99,On Time,M-Pesa
RP0042858,LOAN008466,2025-10-19,28169.92,On Time,M-Pesa
RP0042859,LOAN005552,2023-12-02,12119.19,On Time,M-Pesa
RP0042860,LOAN007691,2024-05-02,8408.27,On Time,M-Pesa
RP0042861,LOAN002855,2023-11-12,15095.37,Prepaid,Cash
RP0042862,LOAN000293,2023-03-19,10022.72,On Time,M-Pesa
RP0042863,LOAN009271,2024-04-12,69210.99,On Time,M-Pesa
RP0042864,LOAN003168,2023-12-17,22489.26,On Time,M-Pesa
RP0042865,LOAN000368,2024-10-09,21962.42,On Time,M-Pesa
RP0042866,LOAN001185,2024-04-10,27366.2,On Time,M-Pesa
RP0042867,LOAN007312,2025-11-12,16450.46,On Time,M-Pesa
RP0042868,LOAN005538,2020-10-01,7059.42,On Time,M-Pesa
RP0042869,LOAN003918,2024-12-31,63567.17,Late,M-Pesa
RP0042870,LOAN007695,2021-01-17,12932.51,On Time,M-Pesa
RP0042871,LOAN006353,2021-12-05,12603.48,On Time,M-Pesa
RP0042872,LOAN002616,2023-02-03,29791.49,On Time,M-Pesa
RP0042873,LOAN008137,2024-09-03,47942.84,On Time,M-Pesa
RP0042874,LOAN005710,2026-08-13,5496.58,On Time,M-Pesa
RP0042875,LOAN005101,2025-03-12,13090.57,On Time,M-Pesa
RP0042876,LOAN004184,2020-08-13,13677.16,Defaulted,M-Pesa
RP0042877,LOAN008516,2023-11-16,2701.44,On Time,M-Pesa
RP0042878,LOAN003936,2022-03-29,7517.14,Late,M-Pesa
RP0042879,LOAN002883,2022-09-08,28788.85,On Time,Bank Transfer
RP0042880,LOAN003475,2020-12-25,16542.06,On Time,Bank Transfer
RP0042881,LOAN008849,2022-01-16,27292.73,On Time,Cash
RP0042882,LOAN003196,2020-08-28,3670.56,On Time,M-Pesa
RP0042883,LOAN008240,2021-07-29,9664.22,On Time,M-Pesa
RP0042884,LOAN000901,2024-12-02,84894.31,On Time,M-Pesa
RP0042885,LOAN006781,2020-10-02,30922.0,On Time,M-Pesa
RP0042886,LOAN005467,2023-02-18,23588.06,On Time,M-Pesa
RP0042887,LOAN006436,2024-03-04,21148.94,On Time,M-Pesa
RP0042888,LOAN005088,2022-03-16,3630.68,On Time,M-Pesa
RP0042889,LOAN002517,2022-12-26,12363.51,On Time,M-Pesa
RP0042890,LOAN000496,2020-01-06,32486.89,On Time,Bank Transfer
RP0042891,LOAN005728,2024-06-22,38012.56,On Time,M-Pesa
RP0042892,LOAN007409,2025-04-13,11348.59,On Time,M-Pesa
RP0042893,LOAN009551,2022-11-02,7942.6,On Time,M-Pesa
RP0042894,LOAN009645,2019-07-28,4485.64,On Time,M-Pesa
RP0042895,LOAN001499,2025-08-31,13520.99,On Time,M-Pesa
RP0042896,LOAN008917,2023-12-20,27822.38,On Time,M-Pesa
RP0042897,LOAN003490,2023-05-16,9116.51,On Time,M-Pesa
RP0042898,LOAN006664,2022-06-09,20633.4,On Time,M-Pesa
RP0042899,LOAN000532,2025-06-20,7423.56,Late,M-Pesa
RP0042900,LOAN000954,2025-05-03,50335.76,On Time,M-Pesa
RP0042901,LOAN002598,2020-01-19,7459.84,Defaulted,Bank Transfer
RP0042902,LOAN005513,2021-07-26,1035.96,On Time,M-Pesa
RP0042903,LOAN005779,2024-02-28,1798.03,On Time,Cash
RP0042904,LOAN009120,2023-10-19,5498.68,On Time,M-Pesa
RP0042905,LOAN004171,2023-09-16,32124.52,On Time,M-Pesa
RP0042906,LOAN002238,2021-09-06,5632.03,On Time,M-Pesa
RP0042907,LOAN000348,2020-03-27,4582.36,On Time,M-Pesa
RP0042908,LOAN008817,2023-06-18,14887.51,On Time,M-Pesa
RP0042909,LOAN004260,2024-04-13,1797.41,On Time,M-Pesa
RP0042910,LOAN002581,2020-05-26,54267.4,On Time,M-Pesa
RP0042911,LOAN001252,2026-09-10,2449.68,On Time,M-Pesa
RP0042912,LOAN008277,2023-07-26,8702.93,Prepaid,M-Pesa
RP0042913,LOAN007014,2020-10-09,17678.06,On Time,M-Pesa
RP0042914,LOAN004695,2023-12-13,21757.57,Prepaid,M-Pesa
RP0042915,LOAN002212,2024-09-11,41435.03,On Time,M-Pesa
RP0042916,LOAN004829,2025-03-02,23723.4,On Time,M-Pesa
RP0042917,LOAN007049,2023-10-27,34728.17,On Time,M-Pesa
RP0042918,LOAN001493,2021-11-16,11119.2,On Time,M-Pesa
RP0042919,LOAN005704,2023-06-01,20837.44,On Time,M-Pesa
RP0042920,LOAN000255,2020-06-02,26359.07,On Time,M-Pesa
RP0042921,LOAN004634,2025-01-17,13440.27,On Time,M-Pesa
RP0042922,LOAN004646,2021-08-29,10118.78,On Time,M-Pesa
RP0042923,LOAN001623,2020-07-28,11339.82,On Time,Cash
RP0042924,LOAN001503,2022-01-30,73649.07,On Time,M-Pesa
RP0042925,LOAN008590,2024-08-05,2307.91,On Time,M-Pesa
RP0042926,LOAN006545,2019-08-07,24331.13,On Time,M-Pesa
RP0042927,LOAN004158,2024-06-19,7854.49,On Time,M-Pesa
RP0042928,LOAN002760,2022-11-09,1317.62,On Time,M-Pesa
RP0042929,LOAN005310,2019-08-02,13722.16,On Time,M-Pesa
RP0042930,LOAN005823,2023-09-22,13594.73,Late,M-Pesa
RP0042931,LOAN001722,2023-06-26,5136.79,On Time,Bank Transfer
RP0042932,LOAN002455,2024-05-06,14814.4,Defaulted,M-Pesa
RP0042933,LOAN000213,2023-11-24,18902.07,Prepaid,M-Pesa
RP0042934,LOAN001814,2023-02-03,2879.05,On Time,M-Pesa
RP0042935,LOAN004017,2025-01-08,11275.49,Late,M-Pesa
RP0042936,LOAN005265,2022-05-12,12277.72,On Time,M-Pesa
RP0042937,LOAN003962,2023-11-18,5740.3,On Time,M-Pesa
RP0042938,LOAN003095,2026-02-28,8956.27,On Time,M-Pesa
RP0042939,LOAN002476,2025-04-03,15935.37,Late,M-Pesa
RP0042940,LOAN002817,2026-03-09,33556.87,On Time,M-Pesa
RP0042941,LOAN004674,2020-03-13,11528.15,On Time,Cash
RP0042942,LOAN002321,2025-03-09,7909.31,On Time,M-Pesa
RP0042943,LOAN003170,2021-12-01,11154.25,On Time,M-Pesa
RP0042944,LOAN002951,2022-03-30,6999.36,On Time,M-Pesa
RP0042945,LOAN009754,2022-04-04,6286.04,On Time,M-Pesa
RP0042946,LOAN000583,2020-09-10,35355.24,On Time,M-Pesa
RP0042947,LOAN007295,2023-09-10,6863.04,On Time,M-Pesa
RP0042948,LOAN008059,2025-09-10,3398.06,Late,M-Pesa
RP0042949,LOAN006127,2021-02-07,5704.49,On Time,M-Pesa
RP0042950,LOAN005849,2020-11-30,3970.91,On Time,M-Pesa
RP0042951,LOAN005950,2022-08-28,29608.63,On Time,M-Pesa
RP0042952,LOAN003943,2025-01-07,8076.21,On Time,M-Pesa
RP0042953,LOAN004012,2024-09-28,4097.01,On Time,M-Pesa
RP0042954,LOAN009023,2023-11-17,7560.56,On Time,M-Pesa
RP0042955,LOAN007431,2023-08-15,4664.1,On Time,M-Pesa
RP0042956,LOAN008006,2020-07-30,51407.96,Defaulted,M-Pesa
RP0042957,LOAN000852,2027-03-14,13602.17,Late,M-Pesa
RP0042958,LOAN008963,2022-08-14,8737.27,Prepaid,M-Pesa
RP0042959,LOAN003486,2022-12-01,18328.17,On Time,M-Pesa
RP0042960,LOAN002014,2020-09-21,4079.87,On Time,M-Pesa
RP0042961,LOAN009440,2025-04-01,35519.02,On Time,M-Pesa
RP0042962,LOAN002399,2022-05-24,1757.69,Late,M-Pesa
RP0042963,LOAN003861,2022-12-05,17122.99,On Time,M-Pesa
RP0042964,LOAN008020,2022-04-16,26819.84,On Time,M-Pesa
RP0042965,LOAN007628,2021-01-22,28440.94,On Time,M-Pesa
RP0042966,LOAN002450,2022-06-16,39561.27,On Time,M-Pesa
RP0042967,LOAN001564,2023-04-16,2497.18,On Time,M-Pesa
RP0042968,LOAN009806,2021-05-22,12300.58,On Time,M-Pesa
RP0042969,LOAN005488,2021-05-07,7149.83,Late,M-Pesa
RP0042970,LOAN008392,2024-02-18,14793.99,On Time,M-Pesa
RP0042971,LOAN002874,2023-07-26,12123.46,On Time,M-Pesa
RP0042972,LOAN003953,2022-04-08,16274.7,On Time,M-Pesa
RP0042973,LOAN008129,2024-01-26,21512.48,On Time,M-Pesa
RP0042974,LOAN002693,2023-03-09,10426.77,On Time,M-Pesa
RP0042975,LOAN005564,2022-01-13,35613.33,On Time,M-Pesa
RP0042976,LOAN001861,2022-08-11,9146.99,On Time,M-Pesa
RP0042977,LOAN008919,2020-05-02,25820.01861355262,Late,M-Pesa
RP0042978,LOAN000188,2022-07-13,32065.02,On Time,M-Pesa
RP0042979,LOAN008338,2022-04-04,14318.44,On Time,M-Pesa
RP0042980,LOAN004387,2024-09-19,20880.37,On Time,Cash
RP0042981,LOAN007620,2024-12-03,3874.48,Prepaid,M-Pesa
RP0042982,LOAN002805,2021-02-19,1492.12,Late,M-Pesa
RP0042983,LOAN005200,2023-11-14,22026.66,On Time,M-Pesa
RP0042984,LOAN005908,2019-09-22,8429.09,On Time,M-Pesa
RP0042985,LOAN007895,2027-01-24,1783.9,On Time,M-Pesa
RP0042986,LOAN005952,2022-04-04,11181.34,On Time,M-Pesa
RP0042987,LOAN006117,2024-01-18,3762.14,On Time,Cash
RP0042988,LOAN001906,2024-04-21,7773.82,On Time,M-Pesa
RP0042989,LOAN002205,2025-02-02,23597.2,On Time,M-Pesa
RP0042990,LOAN002817,2025-06-12,33556.87,On Time,M-Pesa
RP0042991,LOAN006849,2025-06-11,17541.87,Late,Bank Transfer
RP0042992,LOAN002527,2026-04-20,20969.67,On Time,M-Pesa
RP0042993,LOAN009160,2024-06-18,11075.56,On Time,M-Pesa
RP0042994,LOAN004521,2024-07-16,3661.8,On Time,M-Pesa
RP0042995,LOAN003954,2023-12-13,15541.08,Defaulted,M-Pesa
RP0042996,LOAN002144,2020-01-17,8843.34,On Time,M-Pesa
RP0042997,LOAN004712,2021-06-13,27763.79,On Time,M-Pesa
RP0042998,LOAN007432,2024-06-06,6954.12,Late,Bank Transfer
RP0042999,LOAN006653,2024-05-31,4469.49,Late,Bank Transfer
RP0043000,LOAN007592,2024-08-29,6229.85,On Time,M-Pesa
RP0043001,LOAN001869,2022-04-19,11849.05,Late,M-Pesa
RP0043002,LOAN009136,2027-06-10,5283.83,On Time,M-Pesa
RP0043003,LOAN005782,2021-01-20,14002.28,Late,Cash
RP0043004,LOAN003527,2022-02-26,5992.77,On Time,Bank Transfer
RP0043005,LOAN008672,2026-02-13,20692.74,On Time,M-Pesa
RP0043006,LOAN004416,2024-10-04,20547.55,On Time,M-Pesa
RP0043007,LOAN001215,2020-12-02,34507.51,Late,M-Pesa
RP0043008,LOAN003838,2021-02-10,7799.52,Late,M-Pesa
RP0043009,LOAN000292,2023-08-25,23660.17,On Time,M-Pesa
RP0043010,LOAN008117,2022-12-28,20622.98,On Time,M-Pesa
RP0043011,LOAN004239,2028-01-08,4379.13,On Time,M-Pesa
RP0043012,LOAN009348,2023-05-12,5694.23,On Time,M-Pesa
RP0043013,LOAN001011,2022-11-29,16810.42,Prepaid,M-Pesa
RP0043014,LOAN009292,2024-09-25,10022.55,Late,M-Pesa
RP0043015,LOAN009600,2024-07-18,29434.52,On Time,M-Pesa
RP0043016,LOAN002345,2021-08-10,1348.66,On Time,M-Pesa
RP0043017,LOAN009738,2025-01-06,16199.48,On Time,M-Pesa
RP0043018,LOAN005977,2021-01-17,42474.97,Late,Cash
RP0043019,LOAN004928,2022-02-25,13199.2,On Time,M-Pesa
RP0043020,LOAN006027,2025-03-21,24502.45,Defaulted,M-Pesa
RP0043021,LOAN009642,2019-10-01,7485.29,On Time,M-Pesa
RP0043022,LOAN005620,2020-06-28,28771.49,Late,M-Pesa
RP0043023,LOAN002477,2021-01-04,36651.02,On Time,M-Pesa
RP0043024,LOAN009631,2020-08-04,19643.1,On Time,M-Pesa
RP0043025,LOAN005711,2024-01-07,36539.9,Prepaid,M-Pesa
RP0043026,LOAN004736,2021-09-24,821.67,On Time,Bank Transfer
RP0043027,LOAN005131,2023-09-22,34791.2,On Time,M-Pesa
RP0043028,LOAN000331,2020-03-09,39689.92,On Time,M-Pesa
RP0043029,LOAN003370,2023-04-07,10040.41,On Time,M-Pesa
RP0043030,LOAN003970,2021-01-24,7180.62,On Time,M-Pesa
RP0043031,LOAN008883,2023-02-05,3200.8,On Time,M-Pesa
RP0043032,LOAN009256,2022-12-05,6494.23,On Time,M-Pesa
RP0043033,LOAN007758,2023-08-08,12107.95,On Time,M-Pesa
RP0043034,LOAN008458,2021-10-26,3312.65,On Time,M-Pesa
RP0043035,LOAN001477,2021-09-09,5226.06,On Time,M-Pesa
RP0043036,LOAN003713,2020-11-24,6149.11,On Time,M-Pesa
RP0043037,LOAN000317,2023-12-06,4848.86,On Time,Bank Transfer
RP0043038,LOAN002703,2023-09-21,12413.73,On Time,M-Pesa
RP0043039,LOAN001815,2023-05-15,7936.7,Defaulted,M-Pesa
RP0043040,LOAN002884,2024-12-10,26986.95,On Time,M-Pesa
RP0043041,LOAN004055,2020-04-15,21073.72,On Time,Bank Transfer
RP0043042,LOAN008412,2021-09-09,14717.98,On Time,M-Pesa
RP0043043,LOAN004267,2019-11-06,5062.1,On Time,M-Pesa
RP0043044,LOAN004157,2021-06-20,4511.86,On Time,M-Pesa
RP0043045,LOAN000266,2024-11-12,18333.315761878468,Prepaid,M-Pesa
RP0043046,LOAN009527,2022-08-20,6580.05,Prepaid,M-Pesa
RP0043047,LOAN004139,2020-02-06,15122.61,On Time,M-Pesa
RP0043048,LOAN004042,2024-06-17,31105.81,On Time,M-Pesa
RP0043049,LOAN006585,2020-12-29,66838.29,On Time,M-Pesa
RP0043050,LOAN001857,2019-09-21,2274.79,On Time,M-Pesa
RP0043051,LOAN004736,2021-09-24,821.67,On Time,M-Pesa
RP0043052,LOAN007740,2023-08-15,4443.46,Late,M-Pesa
RP0043053,LOAN002150,2028-01-15,9040.15,On Time,M-Pesa
RP0043054,LOAN001405,2022-04-08,6689.8,On Time,M-Pesa
RP0043055,LOAN000668,2024-09-23,11710.38,Late,M-Pesa
RP0043056,LOAN000878,2022-12-02,7861.32,On Time,M-Pesa
RP0043057,LOAN004700,2023-06-23,14765.68,On Time,M-Pesa
RP0043058,LOAN001581,2020-09-07,5230.74,On Time,M-Pesa
RP0043059,LOAN002281,2021-09-30,1754.73,On Time,M-Pesa
RP0043060,LOAN005108,2023-04-16,4336.6,On Time,M-Pesa
RP0043061,LOAN005341,2019-09-11,9480.76,On Time,M-Pesa
RP0043062,LOAN004678,2023-03-01,31476.36,On Time,M-Pesa
RP0043063,LOAN001281,2023-07-08,10652.28,On Time,M-Pesa
RP0043064,LOAN001693,2025-04-26,5632.91,On Time,M-Pesa
RP0043065,LOAN004722,2024-05-26,22547.05,On Time,Bank Transfer
RP0043066,LOAN007929,2023-11-13,22222.81,Late,M-Pesa
RP0043067,LOAN007948,2021-03-11,12770.86,On Time,M-Pesa
RP0043068,LOAN003638,2024-08-08,14225.64,Late,M-Pesa
RP0043069,LOAN000250,2020-09-20,20251.02,Prepaid,M-Pesa
RP0043070,LOAN009067,2021-06-12,38618.53,On Time,M-Pesa
RP0043071,LOAN005702,2022-11-20,6096.89,On Time,M-Pesa
RP0043072,LOAN007907,2023-11-13,4248.48,On Time,M-Pesa
RP0043073,LOAN007834,2019-10-26,6113.53,On Time,M-Pesa
RP0043074,LOAN008961,2021-09-05,12992.65,On Time,Cash
RP0043075,LOAN006811,2023-09-24,17709.95,On Time,Cash
RP0043076,LOAN009948,2026-03-17,19965.43,Defaulted,M-Pesa
RP0043077,LOAN001695,2021-10-29,8941.14,Late,M-Pesa
RP0043078,LOAN009591,2024-07-06,22869.03,On Time,M-Pesa
RP0043079,LOAN009066,2019-10-30,56107.89,On Time,Cash
RP0043080,LOAN006794,2025-03-17,13927.36,On Time,M-Pesa
RP0043081,LOAN005388,2024-08-06,7657.27,On Time,M-Pesa
RP0043082,LOAN006650,2024-12-25,4131.81,On Time,M-Pesa
RP0043083,LOAN002114,2023-03-25,4592.09,On Time,M-Pesa
RP0043084,LOAN005458,2024-09-03,12697.85,Late,M-Pesa
RP0043085,LOAN009597,2019-07-19,8071.56,On Time,M-Pesa
RP0043086,LOAN009516,2020-07-04,37736.75,On Time,Cash
RP0043087,LOAN000906,2023-03-25,14221.48,On Time,M-Pesa
RP0043088,LOAN005126,2022-03-15,63838.57,On Time,M-Pesa
RP0043089,LOAN004987,2022-07-26,7406.09,On Time,M-Pesa
RP0043090,LOAN002961,2025-08-10,6150.46,On Time,Bank Transfer
RP0043091,LOAN004017,2024-09-10,11275.49,On Time,M-Pesa
RP0043092,LOAN003377,2019-11-01,17901.3,On Time,M-Pesa
RP0043093,LOAN008387,2024-06-22,33173.49,On Time,M-Pesa
RP0043094,LOAN002314,2022-08-03,8216.32,Defaulted,M-Pesa
RP0043095,LOAN004804,2023-11-06,22478.33,Defaulted,M-Pesa
RP0043096,LOAN003941,2022-03-29,3417.16,On Time,M-Pesa
RP0043097,LOAN000573,2026-04-21,19180.04,On Time,M-Pesa
RP0043098,LOAN000209,2020-06-02,16550.58,On Time,M-Pesa
RP0043099,LOAN008099,2024-02-28,2889.87,On Time,M-Pesa
RP0043100,LOAN005265,2021-07-16,12277.72,On Time,M-Pesa
RP0043101,LOAN002948,2020-08-20,2312.65,On Time,M-Pesa
RP0043102,LOAN003557,2025-05-19,20450.26,On Time,M-Pesa
RP0043103,LOAN007137,2026-06-23,2195.81,On Time,M-Pesa
RP0043104,LOAN005772,2022-11-23,3991.42,On Time,M-Pesa
RP0043105,LOAN009154,2022-01-24,9963.93,On Time,M-Pesa
RP0043106,LOAN002374,2021-07-25,32191.82,On Time,M-Pesa
RP0043107,LOAN006859,2026-03-07,15906.00480869052,On Time,M-Pesa
RP0043108,LOAN008330,2022-02-03,17291.54,Late,Bank Transfer
RP0043109,LOAN000595,2024-03-23,56634.24,On Time,M-Pesa
RP0043110,LOAN002813,2022-07-04,22472.94,On Time,M-Pesa
RP0043111,LOAN004109,2025-06-29,3747.53,On Time,M-Pesa
RP0043112,LOAN002088,2024-09-29,34205.46,On Time,M-Pesa
RP0043113,LOAN006721,2025-02-07,8340.02,On Time,Cash
RP0043114,LOAN008910,2020-05-29,26815.62,On Time,M-Pesa
RP0043115,LOAN006288,2024-09-09,7737.39,On Time,M-Pesa
RP0043116,LOAN002421,2024-08-10,13803.83,On Time,M-Pesa
RP0043117,LOAN007343,2020-03-05,8199.88,On Time,M-Pesa
RP0043118,LOAN008409,2025-03-24,18380.69,Defaulted,M-Pesa
RP0043119,LOAN003707,2021-03-04,6830.3696473060645,Late,M-Pesa
RP0043120,LOAN004710,2023-03-23,22804.89,On Time,M-Pesa
RP0043121,LOAN000007,2020-11-17,33541.87,On Time,M-Pesa
RP0043122,LOAN004113,2024-06-26,22032.66,Defaulted,M-Pesa
RP0043123,LOAN008664,2025-08-31,15664.41,On Time,M-Pesa
RP0043124,LOAN005632,2023-06-26,8422.26,On Time,M-Pesa
RP0043125,LOAN006609,2021-08-10,19370.8,On Time,M-Pesa
RP0043126,LOAN004569,2024-04-05,6321.29,On Time,M-Pesa
RP0043127,LOAN009021,2022-06-12,2184.64,On Time,M-Pesa
RP0043128,LOAN000329,2021-12-01,38076.8,On Time,Cash
RP0043129,LOAN003245,2024-11-27,1165.35,On Time,M-Pesa
RP0043130,LOAN000699,2026-03-10,3670.24,On Time,M-Pesa
RP0043131,LOAN007166,2026-05-08,13656.79,On Time,Cash
RP0043132,LOAN007918,2021-07-31,15439.03,On Time,M-Pesa
RP0043133,LOAN005443,2026-06-06,2064.07,On Time,M-Pesa
RP0043134,LOAN006913,2023-05-04,22941.34,Late,Bank Transfer
RP0043135,LOAN002056,2021-04-29,11284.48,On Time,M-Pesa
RP0043136,LOAN005918,2021-05-16,26767.92,On Time,M-Pesa
RP0043137,LOAN008411,2022-07-17,5756.536219328919,On Time,M-Pesa
RP0043138,LOAN007607,2021-08-09,1740.97,On Time,M-Pesa
RP0043139,LOAN002104,2020-07-13,10255.63,Late,M-Pesa
RP0043140,LOAN005581,2021-07-20,14812.67,On Time,M-Pesa
RP0043141,LOAN001696,2021-02-26,30306.45,On Time,M-Pesa
RP0043142,LOAN006172,2024-03-02,10850.46,On Time,M-Pesa
RP0043143,LOAN008557,2021-09-16,23523.53,On Time,M-Pesa
RP0043144,LOAN009943,2023-09-16,27054.13,On Time,M-Pesa
RP0043145,LOAN004621,2020-12-16,5246.81,On Time,M-Pesa
RP0043146,LOAN009815,2021-04-21,26894.04,Late,M-Pesa
RP0043147,LOAN002943,2019-11-17,3104.13,Late,M-Pesa
RP0043148,LOAN004888,2020-06-19,57295.02,On Time,M-Pesa
RP0043149,LOAN001804,2023-04-15,13950.18,On Time,M-Pesa
RP0043150,LOAN007425,2022-10-23,7925.77,On Time,M-Pesa
RP0043151,LOAN004177,2021-10-21,43031.48,On Time,M-Pesa
RP0043152,LOAN008992,2020-10-15,22009.11,Defaulted,M-Pesa
RP0043153,LOAN002034,2019-12-29,4870.48,Late,M-Pesa
RP0043154,LOAN001144,2023-02-18,1520.48,On Time,M-Pesa
RP0043155,LOAN003303,2023-10-04,28938.55,On Time,M-Pesa
RP0043156,LOAN004488,2026-09-15,19505.61,On Time,M-Pesa
RP0043157,LOAN007063,2024-05-26,4227.97,On Time,M-Pesa
RP0043158,LOAN009067,2021-10-10,38618.53,On Time,M-Pesa
RP0043159,LOAN007832,2022-06-28,15679.71,On Time,M-Pesa
RP0043160,LOAN008407,2022-12-09,24271.09,On Time,M-Pesa
RP0043161,LOAN003672,2024-10-10,15330.11,Late,M-Pesa
RP0043162,LOAN001288,2019-10-28,6291.4,On Time,M-Pesa
RP0043163,LOAN005651,2021-08-29,1400.67,On Time,M-Pesa
